Year,Sex,Age,Offence,Remand type,Nationality,Value
2016,,,Offence not recorded,,,0.229050673
2016,,21 and over,,,,10.34901176
2016,,21 and over,Violence against the person,,,2.160370278
2016,,21 and over,Sexual offences,,,1.00950713
2016,,21 and over,Robbery,,,0.709281961
2016,,21 and over,Theft offences,,,1.676257193
2016,,21 and over,Criminal damage and arson,,,0.370277708
2016,,21 and over,Drug offences,,,1.662496873
2016,,21 and over,Possession of weapons,,,0.436577433
2016,,21 and over,Public order offences,,,0.246434826
2016,,21 and over,Miscellaneous crimes against society,,,0.651738804
2016,,21 and over,Fraud offences,,,0.18138604
2016,,21 and over,Summary non-motoring,,,0.976982737
2016,,21 and over,Summary motoring,,,0.033775331
2016,,21 and over,Offence not recorded,,,0.233925444
2016,,18 to 20,,,,19.01732836
2016,,18 to 20,Violence against the person,,,4.321123053
2016,,18 to 20,Sexual offences,,,1.60122834
2016,,18 to 20,Robbery,,,2.873437157
2016,,18 to 20,Theft offences,,,2.719894714
2016,,18 to 20,Criminal damage and arson,,,0.394823426
2016,,18 to 20,Drug offences,,,3.794691818
2016,,18 to 20,Possession of weapons,,,1.074797105
2016,,18 to 20,Public order offences,,,0.329019522
2016,,18 to 20,Miscellaneous crimes against society,,,0.54836587
2016,,18 to 20,Fraud offences,,,0.021934635
2016,,18 to 20,Summary non-motoring,,,1.118666374
2016,,18 to 20,Summary motoring,,,0.065803904
2016,,18 to 20,Offence not recorded,,,0.153542444
2016,,15 to 17,,,,23.30708661
2016,,15 to 17,Violence against the person,,,9.606299213
2016,,15 to 17,Sexual offences,,,1.57480315
2016,,15 to 17,Robbery,,,4.881889764
2016,,15 to 17,Theft offences,,,2.204724409
2016,,15 to 17,Criminal damage and arson,,,0.157480315
2016,,15 to 17,Drug offences,,,2.834645669
2016,,15 to 17,Possession of weapons,,,0.787401575
2016,,15 to 17,Public order offences,,,0.157480315
2016,,15 to 17,Miscellaneous crimes against society,,,0.472440945
2016,,15 to 17,Summary non-motoring,,,0.472440945
2016,,15 to 17,Offence not recorded,,,0.157480315
2016,Male,,,,,10.78354169
2016,Male,,Violence against the person,,,2.310758933
2016,Male,,Sexual offences,,,1.080322866
2016,Male,,Robbery,,,0.844079142
2016,Male,,Theft offences,,,1.691849591
2016,Male,,Criminal damage and arson,,,0.343291663
2016,Male,,Drug offences,,,1.789054041
2016,Male,,Possession of weapons,,,0.474948322
2016,Male,,Public order offences,,,0.252239394
2016,Male,,Miscellaneous crimes against society,,,0.613987597
2016,Male,,Fraud offences,,,0.159956689
2016,Male,,Summary non-motoring,,,0.975735801
2016,Male,,Summary motoring,,,0.036913082
2016,Male,,Offence not recorded,,,0.210404567
2016,Male,21 and over,,,,10.21358663
2016,Male,21 and over,Violence against the person,,,2.134554328
2016,Male,21 and over,Sexual offences,,,1.043005956
2016,Male,21 and over,Robbery,,,0.695337304
2016,Male,21 and over,Theft offences,,,1.630762772
2016,Male,21 and over,Criminal damage and arson,,,0.341108866
2016,Male,21 and over,Drug offences,,,1.667497573
2016,Male,21 and over,Possession of weapons,,,0.438193697
2016,Male,21 and over,Public order offences,,,0.247959907
2016,Male,21 and over,Miscellaneous crimes against society,,,0.619243788
2016,Male,21 and over,Fraud offences,,,0.170554433
2016,Male,21 and over,Summary non-motoring,,,0.97609614
2016,Male,21 and over,Summary motoring,,,0.035422844
2016,Male,21 and over,Offence not recorded,,,0.21384902
2016,Male,18 to 20,,,,18.82219706
2016,Male,18 to 20,Violence against the person,,,4.303510759
2016,Male,18 to 20,Sexual offences,,,1.653454134
2016,Male,18 to 20,Robbery,,,2.831257078
2016,Male,18 to 20,Theft offences,,,2.672706682
2016,Male,18 to 20,Criminal damage and arson,,,0.407701019
2016,Male,18 to 20,Drug offences,,,3.737259343
2016,Male,18 to 20,Possession of weapons,,,1.064552661
2016,Male,18 to 20,Public order offences,,,0.339750849
2016,Male,18 to 20,Miscellaneous crimes against society,,,0.543601359
2016,Male,18 to 20,Summary non-motoring,,,1.041902605
2016,Male,18 to 20,Summary motoring,,,0.06795017
2016,Male,18 to 20,Offence not recorded,,,0.158550396
2016,Male,15 to 17,,,,23.30708661
2016,Male,15 to 17,Violence against the person,,,9.606299213
2016,Male,15 to 17,Sexual offences,,,1.57480315
2016,Male,15 to 17,Robbery,,,4.881889764
2016,Male,15 to 17,Theft offences,,,2.204724409
2016,Male,15 to 17,Criminal damage and arson,,,0.157480315
2016,Male,15 to 17,Drug offences,,,2.834645669
2016,Male,15 to 17,Possession of weapons,,,0.787401575
2016,Male,15 to 17,Public order offences,,,0.157480315
2016,Male,15 to 17,Miscellaneous crimes against society,,,0.472440945
2016,Male,15 to 17,Summary non-motoring,,,0.472440945
2016,Male,15 to 17,Offence not recorded,,,0.157480315
2016,Female,,,,,13.56809943
2016,Female,,Violence against the person,,,2.770585189
2016,Female,,Sexual offences,,,0.310719834
2016,Female,,Robbery,,,1.11341274
2016,Female,,Theft offences,,,2.667011911
2016,Female,,Criminal damage and arson,,,0.932159503
2016,Female,,Drug offences,,,1.708959089
2016,Female,,Possession of weapons,,,0.440186432
2016,Female,,Public order offences,,,0.207146556
2016,Female,,Miscellaneous crimes against society,,,1.294665976
2016,Female,,Fraud offences,,,0.414293112
2016,Female,,Summary non-motoring,,,1.08751942
2016,Female,,Offence not recorded,,,0.621439669
2016,Female,21 and over,,,,13.1253362
2016,Female,21 and over,Violence against the person,,,2.689618074
2016,Female,21 and over,Sexual offences,,,0.322754169
2016,Female,21 and over,Robbery,,,0.995158687
2016,Female,21 and over,Theft offences,,,2.608929532
2016,Female,21 and over,Criminal damage and arson,,,0.968262507
2016,Female,21 and over,Drug offences,,,1.559978483
2016,Female,21 and over,Possession of weapons,,,0.403442711
2016,Female,21 and over,Public order offences,,,0.215169446
2016,Female,21 and over,Miscellaneous crimes against society,,,1.317912856
2016,Female,21 and over,Fraud offences,,,0.403442711
2016,Female,21 and over,Summary non-motoring,,,0.995158687
2016,Female,21 and over,Offence not recorded,,,0.645508338
2016,Female,18 to 20,,,,25.0
2016,Female,18 to 20,Violence against the person,,,4.861111111
2016,Female,18 to 20,Robbery,,,4.166666667
2016,Female,18 to 20,Theft offences,,,4.166666667
2016,Female,18 to 20,Drug offences,,,5.555555556
2016,Female,18 to 20,Possession of weapons,,,1.388888889
2016,Female,18 to 20,Miscellaneous crimes against society,,,0.694444444
2016,Female,18 to 20,Fraud offences,,,0.694444444
2016,Female,18 to 20,Summary non-motoring,,,3.472222222
2017,,,,,,11.2248582
2017,,,Violence against the person,,,2.476037408
2017,,,Sexual offences,,,1.014406671
2017,,,Robbery,,,0.928222867
2017,,,Theft offences,,,1.724840735
2017,,,Criminal damage and arson,,,0.4227665
2017,,,Drug offences,,,1.687572062
2017,,,Possession of weapons,,,0.604451277
2017,,,Public order offences,,,0.296984731
2017,,,Miscellaneous crimes against society,,,0.576499773
2017,,,Fraud offences,,,0.145580751
2017,,,Summary non-motoring,,,1.040028883
2017,,,Summary motoring,,,0.03493938
2017,,,Offence not recorded,,,0.272527165
2017,,21 and over,,,,10.52899162
2017,,21 and over,Violence against the person,,,2.229552106
2017,,21 and over,Sexual offences,,,0.988294231
2017,,21 and over,Robbery,,,0.783691285
2017,,21 and over,Theft offences,,,1.67774416
2017,,21 and over,Criminal damage and arson,,,0.419126035
2017,,21 and over,Drug offences,,,1.574822677
2017,,21 and over,Possession of weapons,,,0.544367839
2017,,21 and over,Public order offences,,,0.286444125
2017,,21 and over,Miscellaneous crimes against society,,,0.56668816
2017,,21 and over,Fraud offences,,,0.152522196
2017,,21 and over,Summary non-motoring,,,1.009374535
2017,,21 and over,Summary motoring,,,0.031000446
2017,,21 and over,Offence not recorded,,,0.265363821
2017,,18 to 20,,,,21.18161926
2017,,18 to 20,Violence against the person,,,5.79868709
2017,,18 to 20,Sexual offences,,,1.400437637
2017,,18 to 20,Robbery,,,2.713347921
2017,,18 to 20,Theft offences,,,2.27571116
2017,,18 to 20,Criminal damage and arson,,,0.481400438
2017,,18 to 20,Drug offences,,,3.610503282
2017,,18 to 20,Possession of weapons,,,1.575492341
2017,,18 to 20,Public order offences,,,0.503282276
2017,,18 to 20,Miscellaneous crimes against society,,,0.656455142
2017,,18 to 20,Fraud offences,,,0.043763676
2017,,18 to 20,Summary non-motoring,,,1.597374179
2017,,18 to 20,Summary motoring,,,0.10940919
2017,,18 to 20,Offence not recorded,,,0.415754923
2017,,15 to 17,,,,27.58089368
2017,,15 to 17,Violence against the person,,,9.707241911
2017,,15 to 17,Sexual offences,,,1.540832049
2017,,15 to 17,Robbery,,,6.317411402
2017,,15 to 17,Theft offences,,,3.697996918
2017,,15 to 17,Criminal damage and arson,,,0.462249615
2017,,15 to 17,Drug offences,,,2.157164869
2017,,15 to 17,Possession of weapons,,,1.232665639
2017,,15 to 17,Public order offences,,,0.154083205
2017,,15 to 17,Miscellaneous crimes against society,,,1.232665639
2017,,15 to 17,Summary non-motoring,,,0.92449923
2017,,15 to 17,Offence not recorded,,,0.154083205
2017,Male,,,,,11.07676896
2017,Male,,Violence against the person,,,2.454310008
2017,Male,,Sexual offences,,,1.051847146
2017,Male,,Robbery,,,0.912578186
2017,Male,,Theft offences,,,1.690774042
2017,Male,,Criminal damage and arson,,,0.387265442
2017,Male,,Drug offences,,,1.672449179
2017,Male,,Possession of weapons,,,0.61205043
2017,Male,,Public order offences,,,0.299306099
2017,Male,,Miscellaneous crimes against society,,,0.539972635
2017,Male,,Fraud offences,,,0.135603987
2017,Male,,Summary non-motoring,,,1.026192338
2017,Male,,Summary motoring,,,0.035428069
2017,Male,,Offence not recorded,,,0.2589914
2017,Male,21 and over,,,,10.36944401
2017,Male,21 and over,Violence against the person,,,2.204158199
2017,Male,21 and over,Sexual offences,,,1.027825543
2017,Male,21 and over,Robbery,,,0.763378667
2017,Male,21 and over,Theft offences,,,1.637486322
2017,Male,21 and over,Criminal damage and arson,,,0.385597415
2017,Male,21 and over,Drug offences,,,1.560627377
2017,Male,21 and over,Possession of weapons,,,0.549736856
2017,Male,21 and over,Public order offences,,,0.290500756
2017,Male,21 and over,Miscellaneous crimes against society,,,0.528893752
2017,Male,21 and over,Fraud offences,,,0.141993643
2017,Male,21 and over,Summary non-motoring,,,0.9939555
2017,Male,21 and over,Summary motoring,,,0.031264655
2017,Male,21 and over,Offence not recorded,,,0.254025324
2017,Male,18 to 20,,,,20.88678821
2017,Male,18 to 20,Violence against the person,,,5.716857979
2017,Male,18 to 20,Sexual offences,,,1.395453522
2017,Male,18 to 20,Robbery,,,2.700877785
2017,Male,18 to 20,Theft offences,,,2.318253432
2017,Male,18 to 20,Criminal damage and arson,,,0.405131668
2017,Male,18 to 20,Drug offences,,,3.533648436
2017,Male,18 to 20,Possession of weapons,,,1.598019356
2017,Male,18 to 20,Public order offences,,,0.472653612
2017,Male,18 to 20,Miscellaneous crimes against society,,,0.630204817
2017,Male,18 to 20,Fraud offences,,,0.04501463
2017,Male,18 to 20,Summary non-motoring,,,1.598019356
2017,Male,18 to 20,Summary motoring,,,0.112536574
2017,Male,18 to 20,Offence not recorded,,,0.360117038
2017,Male,15 to 17,,,,27.58089368
2017,Male,15 to 17,Violence against the person,,,9.707241911
2017,Male,15 to 17,Sexual offences,,,1.540832049
2017,Male,15 to 17,Robbery,,,6.317411402
2017,Male,15 to 17,Theft offences,,,3.697996918
2017,Male,15 to 17,Criminal damage and arson,,,0.462249615
2017,Male,15 to 17,Drug offences,,,2.157164869
2017,Male,15 to 17,Possession of weapons,,,1.232665639
2017,Male,15 to 17,Public order offences,,,0.154083205
2017,Male,15 to 17,Miscellaneous crimes against society,,,1.232665639
2017,Male,15 to 17,Summary non-motoring,,,0.92449923
2017,Male,15 to 17,Offence not recorded,,,0.154083205
2017,Female,,,,,14.25006239
2017,Female,,Violence against the person,,,2.919890192
2017,Female,,Sexual offences,,,0.249563264
2017,Female,,Robbery,,,1.247816321
2017,Female,,Theft offences,,,2.420763664
2017,Female,,Criminal damage and arson,,,1.147991016
2017,Female,,Drug offences,,,1.996506114
2017,Female,,Possession of weapons,,,0.449213876
2017,Female,,Public order offences,,,0.249563264
2017,Female,,Miscellaneous crimes against society,,,1.322685301
2017,Female,,Fraud offences,,,0.34938857
2017,Female,,Summary non-motoring,,,1.322685301
2017,Female,,Summary motoring,,,0.024956326
2017,Female,,Offence not recorded,,,0.549039181
2017,Female,21 and over,,,,13.68556701
2017,Female,21 and over,Violence against the person,,,2.731958763
2017,Female,21 and over,Sexual offences,,,0.206185567
2017,Female,21 and over,Robbery,,,1.18556701
2017,Female,21 and over,Theft offences,,,2.474226804
2017,Female,21 and over,Criminal damage and arson,,,1.082474227
2017,Female,21 and over,Drug offences,,,1.855670103
2017,Female,21 and over,Possession of weapons,,,0.43814433
2017,Female,21 and over,Public order offences,,,0.206185567
2017,Female,21 and over,Miscellaneous crimes against society,,,1.31443299
2017,Female,21 and over,Fraud offences,,,0.360824742
2017,Female,21 and over,Summary non-motoring,,,1.31443299
2017,Female,21 and over,Summary motoring,,,0.025773196
2017,Female,21 and over,Offence not recorded,,,0.489690722
2017,Female,18 to 20,,,,31.49606299
2017,Female,18 to 20,Violence against the person,,,8.661417323
2017,Female,18 to 20,Sexual offences,,,1.57480315
2017,Female,18 to 20,Robbery,,,3.149606299
2017,Female,18 to 20,Theft offences,,,0.787401575
2017,Female,18 to 20,Criminal damage and arson,,,3.149606299
2017,Female,18 to 20,Drug offences,,,6.299212598
2017,Female,18 to 20,Possession of weapons,,,0.787401575
2017,Female,18 to 20,Public order offences,,,1.57480315
2017,Female,18 to 20,Miscellaneous crimes against society,,,1.57480315
2017,Female,18 to 20,Summary non-motoring,,,1.57480315
2017,Female,18 to 20,Offence not recorded,,,2.362204724
2002,,21 to 24,,,,3.5482602712797324
2003,,21 to 24,,,,3.4701386154744287
2004,,21 to 24,,,,3.2139405004832993
2005,,21 to 24,,,,3.12114450715317
2006,,21 to 24,,,,3.1584211741171044
2007,,21 to 24,,,,3.010008277522763
2008,,21 to 24,,,,3.149265572036445
2009,,21 to 24,,,,2.90558933218213
2010,,21 to 24,,,,2.8728735794451894
2011,,21 to 24,,,,2.6577178063579074
2012,,21 to 24,,,,2.4172554853105246
2013,,21 to 24,,,,2.5834307387705446
2014,,21 to 24,,,,2.7891800863067044
2015,,21 to 24,,,,2.7113570707598065
2016,,21 to 24,,,,2.1718702281109783
2017,,21 to 24,,,,2.1173264386289787
2002,,25 to 29,,,,5.129321239012609
2003,,25 to 29,,,,5.1685515293862085
2004,,25 to 29,,,,4.608796047685533
2005,,25 to 29,,,,4.856280351752199
2006,,25 to 29,,,,4.517709214947039
2007,,25 to 29,,,,4.1613364436752205
2008,,25 to 29,,,,4.133711565737914
2009,,25 to 29,,,,4.073581081891331
2010,,25 to 29,,,,3.8822615938448504
2011,,25 to 29,,,,3.906341509124558
2012,,25 to 29,,,,3.467831907772406
2013,,25 to 29,,,,3.5996278714725314
2014,,25 to 29,,,,4.075594381877931
2015,,25 to 29,,,,4.014247096631977
2016,,25 to 29,,,,3.221979467662744
2017,,25 to 29,,,,3.3809673549724564
2002,,30 to 39,,,,1.6905838411637508
2003,,30 to 39,,,,1.812455028035353
2004,,30 to 39,,,,1.9774997315003757
2005,,30 to 39,,,,2.101325633285208
2006,,30 to 39,,,,2.1658844348695854
2007,,30 to 39,,,,2.1860185115509068
2008,,30 to 39,,,,2.297040651970094
2009,,30 to 39,,,,2.3635644134259093
2010,,30 to 39,,,,2.179948707089245
2011,,30 to 39,,,,2.177477920678427
2012,,30 to 39,,,,2.050018594272964
2013,,30 to 39,,,,2.072946733140908
2014,,30 to 39,,,,2.129600392941094
2015,,30 to 39,,,,2.138224681818709
2016,,30 to 39,,,,1.7959922005309277
2017,,30 to 39,,,,1.8040366630562639
2002,,40 to 49,,,,0.45072874835013615
2003,,40 to 49,,,,0.4290155721791547
2004,,40 to 49,,,,0.5638492106111052
2005,,40 to 49,,,,0.6063787898674367
2006,,40 to 49,,,,0.6193737016234516
2007,,40 to 49,,,,0.6421350992048561
2008,,40 to 49,,,,0.5805707142341996
2009,,40 to 49,,,,0.6955187010588673
2010,,40 to 49,,,,0.6517493706030446
2011,,40 to 49,,,,0.6758497903342938
2012,,40 to 49,,,,0.6449888434362216
2013,,40 to 49,,,,0.7466424942153098
2014,,40 to 49,,,,0.8057631360441591
2015,,40 to 49,,,,0.7761651178169922
2016,,40 to 49,,,,0.6742312119717151
2017,,40 to 49,,,,0.7372209217008491
2002,,50 to 59,,,,0.1684967283551911
2003,,50 to 59,,,,0.15748672902779098
2004,,50 to 59,,,,0.1624422725808184
2005,,50 to 59,,,,0.18375114844467777
2006,,50 to 59,,,,0.22056371983278195
2007,,50 to 59,,,,0.22324228058293827
2008,,50 to 59,,,,0.22237180565906192
2009,,50 to 59,,,,0.20385892962070246
2010,,50 to 59,,,,0.2447001247029482
2011,,50 to 59,,,,0.22840677489633845
2012,,50 to 59,,,,0.21383413908516177
2013,,50 to 59,,,,0.2325803296677083
2014,,50 to 59,,,,0.25728285911424525
2015,,50 to 59,,,,0.23899852656248188
2016,,50 to 59,,,,0.2267014353842178
2017,,50 to 59,,,,0.22128274111083934
2016,,60 and over,,,,0.17149435008339795
2017,,60 and over,,,,0.18052013090621105
2016,,60 to 69,,,,0.05520708530081988
2017,,60 to 69,,,,0.0407626102046283
2002,,70 and over,,,,16.966216405964786
2003,,70 and over,,,,16.29308823329758
2004,,70 and over,,,,15.497798303082375
2005,,70 and over,,,,15.57028481428009
2006,,70 and over,,,,15.599753789336003
2007,,70 and over,,,,14.991095392178996
2008,,70 and over,,,,15.104454648171743
2009,,70 and over,,,,15.129930088378844
2010,,70 and over,,,,14.373779440483753
2011,,70 and over,,,,13.724318879284091
2012,,70 and over,,,,12.424460766084046
2013,,70 and over,,,,12.368502659764797
2014,,70 and over,,,,13.452385129050743
2015,,70 and over,,,,12.946526980149201
2016,,70 and over,,,,10.294359480348627
2017,,70 and over,,,,10.559845335010424
2002,Male,21 to 24,,,,3.2730489482995875
2003,Male,21 to 24,,,,3.1429463594770355
2004,Male,21 to 24,,,,2.949468370744281
2005,Male,21 to 24,,,,2.8232051450321567
2006,Male,21 to 24,,,,2.9045164268677386
2007,Male,21 to 24,,,,2.77422429578348
2008,Male,21 to 24,,,,2.9196817078154673
2009,Male,21 to 24,,,,2.700531232387188
2010,Male,21 to 24,,,,2.7011129149902358
2011,Male,21 to 24,,,,2.4867055543842387
2012,Male,21 to 24,,,,2.3022034213462255
2013,Male,21 to 24,,,,2.4355335034946686
2014,Male,21 to 24,,,,2.6441661111695844
2015,Male,21 to 24,,,,2.569814254057754
2016,Male,21 to 24,,,,2.0743768647074026
2017,Male,21 to 24,,,,2.0043557760618658
2002,Male,25 to 29,,,,4.715100115139431
2003,Male,25 to 29,,,,4.7110254286761615
2004,Male,25 to 29,,,,4.222156588980775
2005,Male,25 to 29,,,,4.412652579078619
2006,Male,25 to 29,,,,4.163781385447924
2007,Male,25 to 29,,,,3.8302355331477163
2008,Male,25 to 29,,,,3.8043608914104383
2009,Male,25 to 29,,,,3.755800985717883
2010,Male,25 to 29,,,,3.623444154255194
2011,Male,25 to 29,,,,3.646309180781034
2012,Male,25 to 29,,,,3.237727779843808
2013,Male,25 to 29,,,,3.367047541804823
2014,Male,25 to 29,,,,3.7820580289794057
2015,Male,25 to 29,,,,3.7659670738923117
2016,Male,25 to 29,,,,2.991754175769963
2017,Male,25 to 29,,,,3.1492027998089975
2002,Male,30 to 39,,,,1.5642112948973572
2003,Male,30 to 39,,,,1.6699023853808872
2004,Male,30 to 39,,,,1.7962624852325206
2005,Male,30 to 39,,,,1.9516996981231132
2006,Male,30 to 39,,,,1.9978969505783386
2007,Male,30 to 39,,,,2.024230566634058
2008,Male,30 to 39,,,,2.1479914416905066
2009,Male,30 to 39,,,,2.2064731206005446
2010,Male,30 to 39,,,,2.007011599727065
2011,Male,30 to 39,,,,2.0170075198538195
2012,Male,30 to 39,,,,1.8989401264410561
2013,Male,30 to 39,,,,1.929820376422318
2014,Male,30 to 39,,,,1.969383339765405
2015,Male,30 to 39,,,,1.987400368939473
2016,Male,30 to 39,,,,1.6820541734207248
2017,Male,30 to 39,,,,1.6584559123254485
2002,Male,40 to 49,,,,0.4198376814850178
2003,Male,40 to 49,,,,0.3950744667852343
2004,Male,40 to 49,,,,0.5235742669960263
2005,Male,40 to 49,,,,0.5709410683816774
2006,Male,40 to 49,,,,0.5770562437485574
2007,Male,40 to 49,,,,0.6032558256201871
2008,Male,40 to 49,,,,0.5385003726230256
2009,Male,40 to 49,,,,0.6535477449604874
2010,Male,40 to 49,,,,0.6046916543140162
2011,Male,40 to 49,,,,0.6243118513833251
2012,Male,40 to 49,,,,0.5915303086649312
2013,Male,40 to 49,,,,0.7001264282817681
2014,Male,40 to 49,,,,0.7671707071770223
2015,Male,40 to 49,,,,0.7297576369310733
2016,Male,40 to 49,,,,0.6213733643432706
2017,Male,40 to 49,,,,0.6836472054319089
2002,Male,50 to 59,,,,0.1628801707433514
2003,Male,50 to 59,,,,0.15069850794900688
2004,Male,50 to 59,,,,0.15572978197830523
2005,Male,50 to 59,,,,0.18112613203832525
2006,Male,50 to 59,,,,0.21158728937447102
2007,Male,50 to 59,,,,0.21446308977349687
2008,Male,50 to 59,,,,0.2127557275765079
2009,Male,50 to 59,,,,0.1954647384010265
2010,Male,50 to 59,,,,0.23646502435236819
2011,Male,50 to 59,,,,0.2178649237472767
2012,Male,50 to 59,,,,0.20569914466344366
2013,Male,50 to 59,,,,0.22423129219245724
2014,Male,50 to 59,,,,0.24441871615853303
2015,Male,50 to 59,,,,0.22855684336315013
2016,Male,50 to 59,,,,0.21730448469471655
2017,Male,50 to 59,,,,0.21778880309329976
2016,Male,60 and over,,,,0.16327201823008433
2017,Male,60 and over,,,,0.1770261928886715
2016,Male,60 to 69,,,,0.05403246646463222
2017,Male,60 to 69,,,,0.0407626102046283
2002,Male,70 and over,,,,1.4013311241540058
2003,Male,70 and over,,,,1.4553945992913098
2004,Male,70 and over,,,,1.2767157125980024
2005,Male,70 and over,,,,1.313820711379446
2006,Male,70 and over,,,,1.1566771819137749
2007,Male,70 and over,,,,1.117465573030326
2008,Male,70 and over,,,,1.0505565305190279
2009,Male,70 and over,,,,1.0061037761868787
2010,Male,70 and over,,,,0.92468412507941
2011,Male,70 and over,,,,0.8749736453721273
2012,Male,70 and over,,,,0.7356359241353664
2013,Male,70 and over,,,,0.7168245032322702
2014,Male,70 and over,,,,0.811610473751301
2015,Male,70 and over,,,,0.7262770758646294
2016,Male,70 and over,,,,0.6155002701623323
2017,Male,70 and over,,,,0.6650128693383647
2002,Female,21 to 24,,,,0.27380718357718553
2003,Female,21 to 24,,,,0.32583461178163653
2004,Female,21 to 24,,,,0.26447212973901835
2005,Female,21 to 24,,,,0.2979393621210133
2006,Female,21 to 24,,,,0.25390474724936524
2007,Female,21 to 24,,,,0.2345298116236486
2008,Female,21 to 24,,,,0.22958386422097746
2009,Female,21 to 24,,,,0.2050580997949419
2010,Female,21 to 24,,,,0.171760664454954
2011,Female,21 to 24,,,,0.17101225197366882
2012,Female,21 to 24,,,,0.115052063964299
2013,Female,21 to 24,,,,0.14789723527587606
2014,Female,21 to 24,,,,0.14501397513712008
2015,Female,21 to 24,,,,0.14154281670205238
2016,Female,21 to 24,,,,0.09749336340357555
2017,Female,21 to 24,,,,0.11297066256711272
2002,Female,25 to 29,,,,0.41281698447021825
2003,Female,25 to 29,,,,0.45752610071004796
2004,Female,25 to 29,,,,0.3866394587047578
2005,Female,25 to 29,,,,0.4423152644704029
2006,Female,25 to 29,,,,0.35392782949911517
2007,Female,25 to 29,,,,0.33110091052750396
2008,Female,25 to 29,,,,0.32935067432747556
2009,Female,25 to 29,,,,0.31778009617344793
2010,Female,25 to 29,,,,0.2588174395896567
2011,Female,25 to 29,,,,0.2600323283435238
2012,Female,25 to 29,,,,0.230104127928598
2013,Female,25 to 29,,,,0.2325803296677083
2014,Female,25 to 29,,,,0.2935363528985253
2015,Female,25 to 29,,,,0.24828002273966565
2016,Female,25 to 29,,,,0.2302252918927808
2017,Female,25 to 29,,,,0.23176455516345806
2002,Female,30 to 39,,,,0.1249684068634334
2003,Female,30 to 39,,,,0.14255264265446596
2004,Female,30 to 39,,,,0.18123724626785523
2005,Female,30 to 39,,,,0.14962593516209477
2006,Female,30 to 39,,,,0.1679874842912467
2007,Female,30 to 39,,,,0.16178794491684853
2008,Female,30 to 39,,,,0.14904921027958745
2009,Female,30 to 39,,,,0.15709129282536485
2010,Female,30 to 39,,,,0.1729371073621797
2011,Female,30 to 39,,,,0.16047040082460703
2012,Female,30 to 39,,,,0.1510784678319078
2013,Female,30 to 39,,,,0.14312635671858973
2014,Female,30 to 39,,,,0.1602170531756891
2015,Female,30 to 39,,,,0.15082431287923614
2016,Female,30 to 39,,,,0.11393802711020275
2017,Female,30 to 39,,,,0.1455807507308154
2002,Female,40 to 49,,,,0.03089106686511837
2003,Female,40 to 49,,,,0.03529874960967729
2004,Female,40 to 49,,,,0.04027494361507894
2005,Female,40 to 49,,,,0.035437721485759285
2006,Female,40 to 49,,,,0.04231745787489421
2007,Female,40 to 49,,,,0.03887927358466902
2008,Female,40 to 49,,,,0.042070341611173886
2009,Female,40 to 49,,,,0.04197095609837992
2010,Female,40 to 49,,,,0.047057716289028495
2011,Female,40 to 49,,,,0.051537938950968684
2012,Female,40 to 49,,,,0.05345853477129044
2013,Female,40 to 49,,,,0.04651606593354166
2014,Female,40 to 49,,,,0.0385924288671368
2015,Female,40 to 49,,,,0.04640748088591881
2016,Female,40 to 49,,,,0.052857847628444574
2017,Female,40 to 49,,,,0.05357371626894006
2002,Female,50 to 59,,,,0.005616557611839703
2003,Female,50 to 59,,,,0.006788221078784094
2004,Female,50 to 59,,,,0.006712490602513156
2005,Female,50 to 59,,,,0.0026250164063525397
2006,Female,50 to 59,,,,0.010258777666641019
2007,Female,50 to 59,,,,0.008779190809441393
2008,Female,50 to 59,,,,0.009616078082554031
2009,Female,50 to 59,,,,0.008394191219675984
2010,Female,50 to 59,,,,0.008235100350579987
2011,Female,50 to 59,,,,0.010541851149061775
2012,Female,50 to 59,,,,0.008134994421718111
2013,Female,50 to 59,,,,0.008349037475251066
2014,Female,50 to 59,,,,0.012864142955712265
2015,Female,50 to 59,,,,0.010441683199331732
2016,Female,50 to 59,,,,0.009396950689501258
2017,Female,50 to 59,,,,0.0034939380175395686
2016,Female,60 and over,,,,0.0082223318533136
2017,Female,60 and over,,,,0.0034939380175395686
2016,Female,60 to 69,,,,0.0011746188361876572
2002,,15,,Remand,,0.08003594596871577
2002,,15,,Untried,,0.04493246089471763
2002,,15,,Convicted unsentenced,,0.035103485073998145
2002,,16,,Remand,,0.2106209104439889
2002,,16,,Untried,,0.13479738268415287
2002,,16,,Convicted unsentenced,,0.075823527759836
2002,,17,,Remand,,0.4156252632761381
2002,,17,,Untried,,0.25414923193574657
2002,,17,,Convicted unsentenced,,0.16147603134039148
2002,,18,,Remand,,0.8832036844617934
2002,,18,,Untried,,0.49425706984189394
2002,,18,,Convicted unsentenced,,0.38894661461989943
2002,,19,,Remand,,0.9632396304305091
2002,,19,,Untried,,0.5251481367070123
2002,,19,,Convicted unsentenced,,0.43809149372349687
2002,,20,,Remand,,1.1036535707265018
2002,,20,,Untried,,0.6234378949142071
2002,,20,,Convicted unsentenced,,0.48021567581229463
2002,Male,15,,Remand,,0.08003594596871577
2002,Male,15,,Untried,,0.04493246089471763
2002,Male,15,,Convicted unsentenced,,0.035103485073998145
2002,Male,16,,Remand,,0.2106209104439889
2002,Male,16,,Untried,,0.13479738268415287
2002,Male,16,,Convicted unsentenced,,0.075823527759836
2002,Male,17,,Remand,,0.39737145103765903
