Year,Sex,Age,Unintentional poisoning category,Value
2013,Male,60 to 64,"Exposure to other and unspecified drugs, medicaments and biological substances",6.522178669
2013,Male,65 to 69,"Exposure to other and unspecified drugs, medicaments and biological substances",3.306473745
2013,Male,70 to 74,"Exposure to other and unspecified drugs, medicaments and biological substances",1.875484696
2013,Male,75 to 79,"Exposure to other and unspecified drugs, medicaments and biological substances",4.702214626
2013,Male,80 to 84,"Exposure to other and unspecified drugs, medicaments and biological substances",1.713634533
2013,Male,85 to 89,"Exposure to other and unspecified drugs, medicaments and biological substances",6.448762966
2013,Male,90 and over,"Exposure to other and unspecified drugs, medicaments and biological substances",22.25568818
2013,Female,,"Exposure to other and unspecified drugs, medicaments and biological substances",6.816837089
2013,Female,Under 1,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Female,1 to 4,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Female,5 to 9,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Female,10 to 14,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Female,15 to 19,"Exposure to other and unspecified drugs, medicaments and biological substances",2.981135968
2013,Female,20 to 24,"Exposure to other and unspecified drugs, medicaments and biological substances",4.253658412
2013,Female,25 to 29,"Exposure to other and unspecified drugs, medicaments and biological substances",9.804892951
2013,Female,30 to 34,"Exposure to other and unspecified drugs, medicaments and biological substances",9.787750064
2013,Female,35 to 39,"Exposure to other and unspecified drugs, medicaments and biological substances",15.23289402
2013,Female,40 to 44,"Exposure to other and unspecified drugs, medicaments and biological substances",16.36463177
2013,Female,45 to 49,"Exposure to other and unspecified drugs, medicaments and biological substances",11.43810863
2013,Female,50 to 54,"Exposure to other and unspecified drugs, medicaments and biological substances",11.9053165
2013,Female,55 to 59,"Exposure to other and unspecified drugs, medicaments and biological substances",7.776747525
2013,Female,60 to 64,"Exposure to other and unspecified drugs, medicaments and biological substances",4.384283721
2013,Female,65 to 69,"Exposure to other and unspecified drugs, medicaments and biological substances",3.762673154
2013,Female,70 to 74,"Exposure to other and unspecified drugs, medicaments and biological substances",2.542633609
2013,Female,75 to 79,"Exposure to other and unspecified drugs, medicaments and biological substances",2.984442103
2013,Female,80 to 84,"Exposure to other and unspecified drugs, medicaments and biological substances",3.758706103
2013,Female,85 to 89,"Exposure to other and unspecified drugs, medicaments and biological substances",0
2013,Female,90 and over,"Exposure to other and unspecified drugs, medicaments and biological substances",11.64754528
2013,,,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.087799043
2013,,Under 1,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,1 to 4,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,5 to 9,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,10 to 14,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,15 to 19,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.58026636
2013,,20 to 24,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,25 to 29,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,30 to 34,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.258829851
2013,,35 to 39,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,40 to 44,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.250365972
2013,,45 to 49,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.24123043
2013,,50 to 54,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,55 to 59,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,60 to 64,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,65 to 69,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,70 to 74,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,75 to 79,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,80 to 84,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,85 to 89,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,90 and over,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.178258229
2013,Male,Under 1,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,1 to 4,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,5 to 9,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,10 to 14,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,15 to 19,Exposure to organic solvents and halogenated hydrocarbons and their vapours,1.130275561
2013,Male,20 to 24,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,25 to 29,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,30 to 34,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.52019934
2013,Male,35 to 39,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,40 to 44,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.505661129
2013,Male,45 to 49,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0.488480411
2013,Male,50 to 54,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,55 to 59,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,60 to 64,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,65 to 69,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,70 to 74,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,75 to 79,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,80 to 84,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,85 to 89,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Male,90 and over,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,Under 1,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,1 to 4,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,5 to 9,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,10 to 14,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,15 to 19,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,20 to 24,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,25 to 29,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,30 to 34,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,35 to 39,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,40 to 44,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,45 to 49,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,50 to 54,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,55 to 59,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,60 to 64,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,65 to 69,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,70 to 74,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,75 to 79,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,80 to 84,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,85 to 89,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,Female,90 and over,Exposure to organic solvents and halogenated hydrocarbons and their vapours,0
2013,,,Exposure to other gases and vapours,0.684832534
2013,,Under 1,Exposure to other gases and vapours,0
2013,,1 to 4,Exposure to other gases and vapours,0
2013,,5 to 9,Exposure to other gases and vapours,0
2013,,10 to 14,Exposure to other gases and vapours,0.636178248
2013,,15 to 19,Exposure to other gases and vapours,0.87039954
2013,,20 to 24,Exposure to other gases and vapours,1.0466497
2013,,25 to 29,Exposure to other gases and vapours,0.25812107
2013,,30 to 34,Exposure to other gases and vapours,0.517659702
2013,,35 to 39,Exposure to other gases and vapours,0.84819009
2013,,40 to 44,Exposure to other gases and vapours,0.751097917
2013,,45 to 49,Exposure to other gases and vapours,1.206152148
2013,,50 to 54,Exposure to other gases and vapours,0.783615949
2013,,55 to 59,Exposure to other gases and vapours,0.302629457
2013,,60 to 64,Exposure to other gases and vapours,0.319504946
2013,,65 to 69,Exposure to other gases and vapours,0
2013,,70 to 74,Exposure to other gases and vapours,0
2013,,75 to 79,Exposure to other gases and vapours,3.232974617
2013,,80 to 84,Exposure to other gases and vapours,2.171235187
2013,,85 to 89,Exposure to other gases and vapours,1.19481736
2013,,90 and over,Exposure to other gases and vapours,2.091100902
2013,Male,,Exposure to other gases and vapours,0.998246082
2013,Male,Under 1,Exposure to other gases and vapours,0
2013,Male,1 to 4,Exposure to other gases and vapours,0
2013,Male,5 to 9,Exposure to other gases and vapours,0
2013,Male,10 to 14,Exposure to other gases and vapours,0
2013,Male,15 to 19,Exposure to other gases and vapours,1.130275561
2013,Male,20 to 24,Exposure to other gases and vapours,2.060810393
2013,Male,25 to 29,Exposure to other gases and vapours,0.516437429
2013,Male,30 to 34,Exposure to other gases and vapours,0.52019934
2013,Male,35 to 39,Exposure to other gases and vapours,1.700234009
2013,Male,40 to 44,Exposure to other gases and vapours,1.516983388
2013,Male,45 to 49,Exposure to other gases and vapours,2.442402054
2013,Male,50 to 54,Exposure to other gases and vapours,1.58186466
2013,Male,55 to 59,Exposure to other gases and vapours,0
2013,Male,60 to 64,Exposure to other gases and vapours,0.652217867
2013,Male,65 to 69,Exposure to other gases and vapours,0
2013,Male,70 to 74,Exposure to other gases and vapours,0
2013,Male,75 to 79,Exposure to other gases and vapours,3.526660969
2013,Male,80 to 84,Exposure to other gases and vapours,1.713634533
2013,Male,85 to 89,Exposure to other gases and vapours,0
2013,Male,90 and over,Exposure to other gases and vapours,7.418562728
2013,Female,,Exposure to other gases and vapours,0.380635574
2013,Female,Under 1,Exposure to other gases and vapours,0
2013,Female,1 to 4,Exposure to other gases and vapours,0
2013,Female,5 to 9,Exposure to other gases and vapours,0
2013,Female,10 to 14,Exposure to other gases and vapours,1.303872763
2013,Female,15 to 19,Exposure to other gases and vapours,0.596227194
2013,Female,20 to 24,Exposure to other gases and vapours,0
2013,Female,25 to 29,Exposure to other gases and vapours,0
2013,Female,30 to 34,Exposure to other gases and vapours,0.51514474
2013,Female,35 to 39,Exposure to other gases and vapours,0
2013,Female,40 to 44,Exposure to other gases and vapours,0
2013,Female,45 to 49,Exposure to other gases and vapours,0
2013,Female,50 to 54,Exposure to other gases and vapours,0
2013,Female,55 to 59,Exposure to other gases and vapours,0.598211348
2013,Female,60 to 64,Exposure to other gases and vapours,0
2013,Female,65 to 69,Exposure to other gases and vapours,0
2013,Female,70 to 74,Exposure to other gases and vapours,0
2013,Female,75 to 79,Exposure to other gases and vapours,2.984442103
2013,Female,80 to 84,Exposure to other gases and vapours,2.505804069
2013,Female,85 to 89,Exposure to other gases and vapours,1.89821397
2013,Female,90 and over,Exposure to other gases and vapours,0
2013,,,Exposure to pesticides,0
2013,,Under 1,Exposure to pesticides,0
2013,,1 to 4,Exposure to pesticides,0
2013,,5 to 9,Exposure to pesticides,0
2013,,10 to 14,Exposure to pesticides,0
2013,,15 to 19,Exposure to pesticides,0
2013,,20 to 24,Exposure to pesticides,0
2013,,25 to 29,Exposure to pesticides,0
2013,,30 to 34,Exposure to pesticides,0
2013,,35 to 39,Exposure to pesticides,0
2013,,40 to 44,Exposure to pesticides,0
2013,,45 to 49,Exposure to pesticides,0
2013,,50 to 54,Exposure to pesticides,0
2013,,55 to 59,Exposure to pesticides,0
2013,,60 to 64,Exposure to pesticides,0
2013,,65 to 69,Exposure to pesticides,0
2013,,70 to 74,Exposure to pesticides,0
2013,,75 to 79,Exposure to pesticides,0
2013,,80 to 84,Exposure to pesticides,0
2013,,85 to 89,Exposure to pesticides,0
2013,,90 and over,Exposure to pesticides,0
2013,Male,,Exposure to pesticides,0
2013,Male,Under 1,Exposure to pesticides,0
2013,Male,1 to 4,Exposure to pesticides,0
2013,Male,5 to 9,Exposure to pesticides,0
2013,Male,10 to 14,Exposure to pesticides,0
2013,Male,15 to 19,Exposure to pesticides,0
2013,Male,20 to 24,Exposure to pesticides,0
2013,Male,25 to 29,Exposure to pesticides,0
2013,Male,30 to 34,Exposure to pesticides,0
2013,Male,35 to 39,Exposure to pesticides,0
2013,Male,40 to 44,Exposure to pesticides,0
2013,Male,45 to 49,Exposure to pesticides,0
2013,Male,50 to 54,Exposure to pesticides,0
2013,Male,55 to 59,Exposure to pesticides,0
2013,Male,60 to 64,Exposure to pesticides,0
2013,Male,65 to 69,Exposure to pesticides,0
2013,Male,70 to 74,Exposure to pesticides,0
2013,Male,75 to 79,Exposure to pesticides,0
2013,Male,80 to 84,Exposure to pesticides,0
2013,Male,85 to 89,Exposure to pesticides,0
2013,Male,90 and over,Exposure to pesticides,0
2013,Female,,Exposure to pesticides,0
2013,Female,Under 1,Exposure to pesticides,0
2013,Female,1 to 4,Exposure to pesticides,0
2013,Female,5 to 9,Exposure to pesticides,0
2013,Female,10 to 14,Exposure to pesticides,0
2013,Female,15 to 19,Exposure to pesticides,0
2013,Female,20 to 24,Exposure to pesticides,0
2013,Female,25 to 29,Exposure to pesticides,0
2013,Female,30 to 34,Exposure to pesticides,0
2013,Female,35 to 39,Exposure to pesticides,0
2013,Female,40 to 44,Exposure to pesticides,0
2013,Female,45 to 49,Exposure to pesticides,0
2013,Female,50 to 54,Exposure to pesticides,0
2013,Female,55 to 59,Exposure to pesticides,0
2013,Female,60 to 64,Exposure to pesticides,0
2013,Female,65 to 69,Exposure to pesticides,0
2013,Female,70 to 74,Exposure to pesticides,0
2013,Female,75 to 79,Exposure to pesticides,0
2013,Female,80 to 84,Exposure to pesticides,0
2013,Female,85 to 89,Exposure to pesticides,0
2013,Female,90 and over,Exposure to pesticides,0
2013,,,Exposure to other and unspecified chemicals and noxious substances,0.333636363
2013,,Under 1,Exposure to other and unspecified chemicals and noxious substances,0
2013,,1 to 4,Exposure to other and unspecified chemicals and noxious substances,0.346983671
2013,,5 to 9,Exposure to other and unspecified chemicals and noxious substances,0
2013,,10 to 14,Exposure to other and unspecified chemicals and noxious substances,0
2013,,15 to 19,Exposure to other and unspecified chemicals and noxious substances,0
2013,,20 to 24,Exposure to other and unspecified chemicals and noxious substances,0.52332485
2013,,25 to 29,Exposure to other and unspecified chemicals and noxious substances,0.25812107
2013,,30 to 34,Exposure to other and unspecified chemicals and noxious substances,0
2013,,35 to 39,Exposure to other and unspecified chemicals and noxious substances,0
2013,,40 to 44,Exposure to other and unspecified chemicals and noxious substances,0.250365972
2013,,45 to 49,Exposure to other and unspecified chemicals and noxious substances,0.482460859
2013,,50 to 54,Exposure to other and unspecified chemicals and noxious substances,0.522410633
2013,,55 to 59,Exposure to other and unspecified chemicals and noxious substances,0.90788837
2013,,60 to 64,Exposure to other and unspecified chemicals and noxious substances,0
2013,,65 to 69,Exposure to other and unspecified chemicals and noxious substances,0.643750024
2013,,70 to 74,Exposure to other and unspecified chemicals and noxious substances,0
2013,,75 to 79,Exposure to other and unspecified chemicals and noxious substances,0
2013,,80 to 84,Exposure to other and unspecified chemicals and noxious substances,1.447490124
2013,,85 to 89,Exposure to other and unspecified chemicals and noxious substances,2.38963472
2013,,90 and over,Exposure to other and unspecified chemicals and noxious substances,2.091100902
2013,Male,,Exposure to other and unspecified chemicals and noxious substances,0.392168103
2013,Male,Under 1,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,1 to 4,Exposure to other and unspecified chemicals and noxious substances,0.677712017
2013,Male,5 to 9,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,10 to 14,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,15 to 19,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,20 to 24,Exposure to other and unspecified chemicals and noxious substances,0.515202598
2013,Male,25 to 29,Exposure to other and unspecified chemicals and noxious substances,0.516437429
2013,Male,30 to 34,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,35 to 39,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,40 to 44,Exposure to other and unspecified chemicals and noxious substances,0.505661129
2013,Male,45 to 49,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,50 to 54,Exposure to other and unspecified chemicals and noxious substances,0.52728822
2013,Male,55 to 59,Exposure to other and unspecified chemicals and noxious substances,1.224949027
2013,Male,60 to 64,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,65 to 69,Exposure to other and unspecified chemicals and noxious substances,1.322589498
2013,Male,70 to 74,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,75 to 79,Exposure to other and unspecified chemicals and noxious substances,0
2013,Male,80 to 84,Exposure to other and unspecified chemicals and noxious substances,1.713634533
2013,Male,85 to 89,Exposure to other and unspecified chemicals and noxious substances,3.224381483
2013,Male,90 and over,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,,Exposure to other and unspecified chemicals and noxious substances,0.276825872
2013,Female,Under 1,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,1 to 4,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,5 to 9,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,10 to 14,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,15 to 19,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,20 to 24,Exposure to other and unspecified chemicals and noxious substances,0.531707302
2013,Female,25 to 29,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,30 to 34,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,35 to 39,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,40 to 44,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,45 to 49,Exposure to other and unspecified chemicals and noxious substances,0.953175719
2013,Female,50 to 54,Exposure to other and unspecified chemicals and noxious substances,0.517622457
2013,Female,55 to 59,Exposure to other and unspecified chemicals and noxious substances,0.598211348
2013,Female,60 to 64,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,65 to 69,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,70 to 74,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,75 to 79,Exposure to other and unspecified chemicals and noxious substances,0
2013,Female,80 to 84,Exposure to other and unspecified chemicals and noxious substances,1.252902034
2013,Female,85 to 89,Exposure to other and unspecified chemicals and noxious substances,1.89821397
2013,Female,90 and over,Exposure to other and unspecified chemicals and noxious substances,2.91188632
