Year,Country,Cause of death,Sex,Age,GeoCode,Value
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,E92000001,0.0
2015,England,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,E92000001,9.928968056
2015,England,Lung diseases due to external agents (J60-J70),Male,50 to 54,E92000001,0.690249115999999
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,E92000001,1.911459091
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,E92000001,0.530960859
2015,England,Other diseases of pleura (J90-J94),Male,50 to 54,E92000001,0.0
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,E92000001,0.212384343
2015,England,Other respiratory disorders (J98),Male,50 to 54,E92000001,0.159288258
2015,England,,Female,50 to 54,E92000001,170.9878804
2015,England,Malignant neoplasms (C00-C97),Female,50 to 54,E92000001,122.0156234
2015,England,Diabetes mellitus (E10-E14),Female,50 to 54,E92000001,2.33448259
2015,England,IX diseases of the circulatory system (I00-I99),Female,50 to 54,E92000001,36.10666407
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,E92000001,0.103754781999999
2015,England,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,E92000001,7.625976462
2015,England,Lung diseases due to external agents (J60-J70),Female,50 to 54,E92000001,0.415019127
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,E92000001,1.608199118
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,E92000001,0.5706513
2015,England,Other diseases of pleura (J90-J94),Female,50 to 54,E92000001,0.0518773909999999
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,E92000001,0.0
2015,England,Other respiratory disorders (J98),Female,50 to 54,E92000001,0.155632173
2015,,,,50 to 54,,201.4559909
2015,,Malignant neoplasms (C00-C97),,50 to 54,,117.5490745
2015,,Diabetes mellitus (E10-E14),,50 to 54,,2.853132876
2015,,IX diseases of the circulatory system (I00-I99),,50 to 54,,68.8969564999999
2015,,Other diseases of upper respiratory tract (J30-J39),,50 to 54,,0.049619702
2015,,Chronic lower respiratory diseases (J40-J47),,50 to 54,,8.931546396
2015,,Lung diseases due to external agents (J60-J70),,50 to 54,,0.570626575
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,,1.81111913
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,,0.521006872999999
2015,,Other diseases of pleura (J90-J94),,50 to 54,,0.024809851
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,,0.099239404
2015,,Other respiratory disorders (J98),,50 to 54,,0.148859107
2015,,,Male,50 to 54,,231.9423489
2015,,Malignant neoplasms (C00-C97),Male,50 to 54,,113.409663
2015,,Diabetes mellitus (E10-E14),Male,50 to 54,,3.36512286199999
2015,,IX diseases of the circulatory system (I00-I99),Male,50 to 54,,101.6568459
2015,,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,,0.0
2015,,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,,9.994917158
2015,,Lung diseases due to external agents (J60-J70),Male,50 to 54,,0.703160001
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,,1.95880286
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,,0.502257144
2015,,Other diseases of pleura (J90-J94),Male,50 to 54,,0.0
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,,0.200902857
2015,,Other respiratory disorders (J98),Male,50 to 54,,0.150677143
2015,,,Female,50 to 54,,171.696545199999
2015,,Malignant neoplasms (C00-C97),Female,50 to 54,,121.5897865
2015,,Diabetes mellitus (E10-E14),Female,50 to 54,,2.353350706
2015,,IX diseases of the circulatory system (I00-I99),Female,50 to 54,,36.91818919
2015,,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,,0.098056279
2015,,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,,7.893530492
2015,,Lung diseases due to external agents (J60-J70),Female,50 to 54,,0.441253257
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,,1.66695675
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,,0.539309537
2015,,Other diseases of pleura (J90-J94),Female,50 to 54,,0.04902814
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,,0.0
2015,,Other respiratory disorders (J98),Female,50 to 54,,0.147084419
2015,Wales,,,50 to 54,W92000004,216.7014937
2015,Wales,Malignant neoplasms (C00-C97),,50 to 54,W92000004,119.2768726
2015,Wales,Diabetes mellitus (E10-E14),,50 to 54,W92000004,2.731531433
2015,Wales,IX diseases of the circulatory system (I00-I99),,50 to 54,W92000004,79.21441156
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,50 to 54,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),,50 to 54,W92000004,11.83663621
2015,Wales,Lung diseases due to external agents (J60-J70),,50 to 54,W92000004,0.910510478
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,W92000004,2.731531433
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),,50 to 54,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),,50 to 54,W92000004,0.0
2015,Wales,,Male,50 to 54,W92000004,250.850103099999
2015,Wales,Malignant neoplasms (C00-C97),Male,50 to 54,W92000004,124.495977099999
2015,Wales,Diabetes mellitus (E10-E14),Male,50 to 54,W92000004,2.787223368
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,50 to 54,W92000004,108.7017114
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,W92000004,11.14889347
2015,Wales,Lung diseases due to external agents (J60-J70),Male,50 to 54,W92000004,0.929074455999999
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,W92000004,2.787223368
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Male,50 to 54,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,50 to 54,W92000004,0.0
2015,Wales,,Female,50 to 54,W92000004,183.8908081
2015,Wales,Malignant neoplasms (C00-C97),Female,50 to 54,W92000004,114.2622497
2015,Wales,Diabetes mellitus (E10-E14),Female,50 to 54,W92000004,2.678021478
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,50 to 54,W92000004,50.88240808
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,W92000004,12.49743356
2015,Wales,Lung diseases due to external agents (J60-J70),Female,50 to 54,W92000004,0.892673825999999
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,W92000004,2.678021478
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Female,50 to 54,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Female,50 to 54,W92000004,0.0
2015,England,,,55 to 59,E92000001,342.9498384
2015,England,Malignant neoplasms (C00-C97),,55 to 59,E92000001,208.5213106
2015,England,Diabetes mellitus (E10-E14),,55 to 59,E92000001,3.873933067
2015,England,IX diseases of the circulatory system (I00-I99),,55 to 59,E92000001,107.6770372
2015,England,Other diseases of upper respiratory tract (J30-J39),,55 to 59,E92000001,0.06100682
2015,England,Chronic lower respiratory diseases (J40-J47),,55 to 59,E92000001,18.6375834999999
2015,England,Lung diseases due to external agents (J60-J70),,55 to 59,E92000001,0.51855797
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,55 to 59,E92000001,2.958830768
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,55 to 59,E92000001,0.42704774
2015,England,Other diseases of pleura (J90-J94),,55 to 59,E92000001,0.12201364
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,55 to 59,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,55 to 59,E92000001,0.0
2015,England,Other respiratory disorders (J98),,55 to 59,E92000001,0.15251705
2015,England,,Male,55 to 59,E92000001,408.840072
2015,England,Malignant neoplasms (C00-C97),Male,55 to 59,E92000001,219.8979935
2015,England,Diabetes mellitus (E10-E14),Male,55 to 59,E92000001,5.303204554
2015,England,IX diseases of the circulatory system (I00-I99),Male,55 to 59,E92000001,158.232824199999
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,55 to 59,E92000001,0.061665169
2015,England,Chronic lower respiratory diseases (J40-J47),Male,55 to 59,E92000001,19.91784966
2015,England,Lung diseases due to external agents (J60-J70),Male,55 to 59,E92000001,0.493321354
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,55 to 59,E92000001,3.884905662
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,55 to 59,E92000001,0.554986523
2015,England,Other diseases of pleura (J90-J94),Male,55 to 59,E92000001,0.246660677
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,55 to 59,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,55 to 59,E92000001,0.0
2015,England,Other respiratory disorders (J98),Male,55 to 59,E92000001,0.246660677
2015,England,,Female,55 to 59,E92000001,278.4516567
2015,England,Malignant neoplasms (C00-C97),Female,55 to 59,E92000001,197.384981
2015,England,Diabetes mellitus (E10-E14),Female,55 to 59,E92000001,2.47485756
2015,England,IX diseases of the circulatory system (I00-I99),Female,55 to 59,E92000001,58.18933385
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,55 to 59,E92000001,0.06036238
2015,England,Chronic lower respiratory diseases (J40-J47),Female,55 to 59,E92000001,17.3843653
2015,England,Lung diseases due to external agents (J60-J70),Female,55 to 59,E92000001,0.543261416
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,55 to 59,E92000001,2.052320903
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,55 to 59,E92000001,0.301811898
2015,England,Other diseases of pleura (J90-J94),Female,55 to 59,E92000001,0.0
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,55 to 59,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,55 to 59,E92000001,0.0
2015,England,Other respiratory disorders (J98),Female,55 to 59,E92000001,0.06036238
2015,,,,55 to 59,,345.4757694
2015,,Malignant neoplasms (C00-C97),,55 to 59,,209.466444699999
2015,,Diabetes mellitus (E10-E14),,55 to 59,,3.913109406
2015,,IX diseases of the circulatory system (I00-I99),,55 to 59,,108.703877499999
2015,,Other diseases of upper respiratory tract (J30-J39),,55 to 59,,0.057545727
2015,,Chronic lower respiratory diseases (J40-J47),,55 to 59,,18.84622545
2015,,Lung diseases due to external agents (J60-J70),,55 to 59,,0.575457266
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,55 to 59,,3.136242097
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,55 to 59,,0.431592949
2015,,Other diseases of pleura (J90-J94),,55 to 59,,0.143864316
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,55 to 59,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,55 to 59,,0.0
2015,,Other respiratory disorders (J98),,55 to 59,,0.201410043
2015,,,Male,55 to 59,,411.046929899999
2015,,Malignant neoplasms (C00-C97),Male,55 to 59,,220.0748289
2015,,Diabetes mellitus (E10-E14),Male,55 to 59,,5.354901947
2015,,IX diseases of the circulatory system (I00-I99),Male,55 to 59,,160.0067984
2015,,Other diseases of upper respiratory tract (J30-J39),Male,55 to 59,,0.0582054559999999
2015,,Chronic lower respiratory diseases (J40-J47),Male,55 to 59,,19.84806048
2015,,Lung diseases due to external agents (J60-J70),Male,55 to 59,,0.582054559
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,55 to 59,,4.132587372
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,55 to 59,,0.523849104
2015,,Other diseases of pleura (J90-J94),Male,55 to 59,,0.232821823999999
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,55 to 59,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,55 to 59,,0.0
2015,,Other respiratory disorders (J98),Male,55 to 59,,0.232821823999999
2015,,,Female,55 to 59,,281.3743816
2015,,Malignant neoplasms (C00-C97),Female,55 to 59,,199.0958465
2015,,Diabetes mellitus (E10-E14),Female,55 to 59,,2.503634538
2015,,IX diseases of the circulatory system (I00-I99),Female,55 to 59,,58.55090771
2015,,Other diseases of upper respiratory tract (J30-J39),Female,55 to 59,,0.056900785
2015,,Chronic lower respiratory diseases (J40-J47),Female,55 to 59,,17.86684647
2015,,Lung diseases due to external agents (J60-J70),Female,55 to 59,,0.569007849
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,55 to 59,,2.162229828
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,55 to 59,,0.34140471
2015,,Other diseases of pleura (J90-J94),Female,55 to 59,,0.056900785
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,55 to 59,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Female,55 to 59,,0.0
2015,,Other respiratory disorders (J98),Female,55 to 59,,0.170702355
2015,Wales,,,55 to 59,W92000004,387.473056899999
2015,Wales,Malignant neoplasms (C00-C97),,55 to 59,W92000004,225.180677099999
2015,Wales,Diabetes mellitus (E10-E14),,55 to 59,W92000004,4.564473184
2015,Wales,IX diseases of the circulatory system (I00-I99),,55 to 59,W92000004,125.7765944
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,55 to 59,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),,55 to 59,W92000004,22.31520223
2015,Wales,Lung diseases due to external agents (J60-J70),,55 to 59,W92000004,1.52149106099999
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,55 to 59,W92000004,6.085964245
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,55 to 59,W92000004,0.507163687
2015,Wales,Other diseases of pleura (J90-J94),,55 to 59,W92000004,0.507163687
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,55 to 59,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,55 to 59,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),,55 to 59,W92000004,1.014327374
2015,Wales,,Male,55 to 59,W92000004,448.174622099999
2015,Wales,Malignant neoplasms (C00-C97),Male,55 to 59,W92000004,223.0498698
2015,Wales,Diabetes mellitus (E10-E14),Male,55 to 59,W92000004,6.22464752899999
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,55 to 59,W92000004,189.8517496
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,55 to 59,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,55 to 59,W92000004,18.67394259
2015,Wales,Lung diseases due to external agents (J60-J70),Male,55 to 59,W92000004,2.07488251
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,55 to 59,W92000004,8.299530039
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,55 to 59,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Male,55 to 59,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,55 to 59,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,55 to 59,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,55 to 59,W92000004,0.0
2015,Wales,,Female,55 to 59,W92000004,329.4173678
2015,Wales,Malignant neoplasms (C00-C97),Female,55 to 59,W92000004,227.2186061
2015,Wales,Diabetes mellitus (E10-E14),Female,55 to 59,W92000004,2.976662962
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,55 to 59,W92000004,64.49436418
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,55 to 59,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,55 to 59,W92000004,25.79774567
2015,Wales,Lung diseases due to external agents (J60-J70),Female,55 to 59,W92000004,0.992220987
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,55 to 59,W92000004,3.96888395
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,55 to 59,W92000004,0.992220987
2015,Wales,Other diseases of pleura (J90-J94),Female,55 to 59,W92000004,0.992220987
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,55 to 59,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,55 to 59,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Female,55 to 59,W92000004,1.984441975
2015,England,,,60 to 64,E92000001,596.1674116
2015,England,Malignant neoplasms (C00-C97),,60 to 64,E92000001,354.9394245
2015,England,Diabetes mellitus (E10-E14),,60 to 64,E92000001,7.573877147
2015,England,IX diseases of the circulatory system (I00-I99),,60 to 64,E92000001,177.4008588
2015,England,Other diseases of upper respiratory tract (J30-J39),,60 to 64,E92000001,0.103280143
2015,England,Chronic lower respiratory diseases (J40-J47),,60 to 64,E92000001,46.57934445
2015,England,Lung diseases due to external agents (J60-J70),,60 to 64,E92000001,1.239361715
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,60 to 64,E92000001,7.264036718
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,60 to 64,E92000001,0.516400715
2015,England,Other diseases of pleura (J90-J94),,60 to 64,E92000001,0.103280143
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,60 to 64,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,60 to 64,E92000001,0.0
2015,England,Other respiratory disorders (J98),,60 to 64,E92000001,0.447547286
2015,England,,Male,60 to 64,E92000001,728.1317961
2015,England,Malignant neoplasms (C00-C97),Male,60 to 64,E92000001,399.3865108
2015,England,Diabetes mellitus (E10-E14),Male,60 to 64,E92000001,9.629699399
2015,England,IX diseases of the circulatory system (I00-I99),Male,60 to 64,E92000001,256.4873949
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,60 to 64,E92000001,0.140579553
2015,England,Chronic lower respiratory diseases (J40-J47),Male,60 to 64,E92000001,49.83545163
2015,England,Lung diseases due to external agents (J60-J70),Male,60 to 64,E92000001,1.897823969
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,60 to 64,E92000001,9.418830069
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,60 to 64,E92000001,0.773187542999999
2015,England,Other diseases of pleura (J90-J94),Male,60 to 64,E92000001,0.21086933
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,60 to 64,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,60 to 64,E92000001,0.0
2015,England,Other respiratory disorders (J98),Male,60 to 64,E92000001,0.351448883
2015,England,,Female,60 to 64,E92000001,469.4883198
2015,England,Malignant neoplasms (C00-C97),Female,60 to 64,E92000001,312.2724841
2015,England,Diabetes mellitus (E10-E14),Female,60 to 64,E92000001,5.600392432
2015,England,IX diseases of the circulatory system (I00-I99),Female,60 to 64,E92000001,101.4818099
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,60 to 64,E92000001,0.0674746079999999
2015,England,Chronic lower respiratory diseases (J40-J47),Female,60 to 64,E92000001,43.45364731
2015,England,Lung diseases due to external agents (J60-J70),Female,60 to 64,E92000001,0.607271469
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,60 to 64,E92000001,5.195544787
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,60 to 64,E92000001,0.26989843
2015,England,Other diseases of pleura (J90-J94),Female,60 to 64,E92000001,0.0
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,60 to 64,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,60 to 64,E92000001,0.0
2015,England,Other respiratory disorders (J98),Female,60 to 64,E92000001,0.539796861
2015,,,,60 to 64,,601.1050468
2015,,Malignant neoplasms (C00-C97),,60 to 64,,357.3228363
2015,,Diabetes mellitus (E10-E14),,60 to 64,,7.444225757
2015,,IX diseases of the circulatory system (I00-I99),,60 to 64,,179.4705731
2015,,Other diseases of upper respiratory tract (J30-J39),,60 to 64,,0.129464796
2015,,Chronic lower respiratory diseases (J40-J47),,60 to 64,,47.12518566
2015,,Lung diseases due to external agents (J60-J70),,60 to 64,,1.19754936099999
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,60 to 64,,7.282394762
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,60 to 64,,0.517859183
2015,,Other diseases of pleura (J90-J94),,60 to 64,,0.097098597
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,60 to 64,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,60 to 64,,0.032366199
2015,,Other respiratory disorders (J98),,60 to 64,,0.485492983999999
2015,,,Male,60 to 64,,733.2043137
2015,,Malignant neoplasms (C00-C97),Male,60 to 64,,401.798343399999
2015,,Diabetes mellitus (E10-E14),Male,60 to 64,,9.451745863
2015,,IX diseases of the circulatory system (I00-I99),Male,60 to 64,,259.295098
2015,,Other diseases of upper respiratory tract (J30-J39),Male,60 to 64,,0.198288375
2015,,Chronic lower respiratory diseases (J40-J47),Male,60 to 64,,49.96867044
2015,,Lung diseases due to external agents (J60-J70),Male,60 to 64,,1.784595373
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,60 to 64,,9.319553613
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,60 to 64,,0.727057374
2015,,Other diseases of pleura (J90-J94),Male,60 to 64,,0.198288375
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,60 to 64,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,60 to 64,,0.0
2015,,Other respiratory disorders (J98),Male,60 to 64,,0.462672874
2015,,,Female,60 to 64,,474.3466555
2015,,Malignant neoplasms (C00-C97),Female,60 to 64,,314.6455085
2015,,Diabetes mellitus (E10-E14),Female,60 to 64,,5.51787124299999
2015,,IX diseases of the circulatory system (I00-I99),Female,60 to 64,,102.8734156
2015,,Other diseases of upper respiratory tract (J30-J39),Female,60 to 64,,0.063423807
2015,,Chronic lower respiratory diseases (J40-J47),Female,60 to 64,,44.39666518
2015,,Lung diseases due to external agents (J60-J70),Female,60 to 64,,0.634238074
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,60 to 64,,5.327599821
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,60 to 64,,0.317119037
2015,,Other diseases of pleura (J90-J94),Female,60 to 64,,0.0
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,60 to 64,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Female,60 to 64,,0.063423807
2015,,Other respiratory disorders (J98),Female,60 to 64,,0.507390459
2015,Wales,,,60 to 64,W92000004,678.664517999999
2015,Wales,Malignant neoplasms (C00-C97),,60 to 64,W92000004,394.761034399999
2015,Wales,Diabetes mellitus (E10-E14),,60 to 64,W92000004,5.407685402
2015,Wales,IX diseases of the circulatory system (I00-I99),,60 to 64,W92000004,211.9812678
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,60 to 64,W92000004,0.54076854
2015,Wales,Chronic lower respiratory diseases (J40-J47),,60 to 64,W92000004,55.69915965
2015,Wales,Lung diseases due to external agents (J60-J70),,60 to 64,W92000004,0.54076854
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,60 to 64,W92000004,7.57075956299999
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,60 to 64,W92000004,0.54076854
2015,Wales,Other diseases of pleura (J90-J94),,60 to 64,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,60 to 64,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,60 to 64,W92000004,0.54076854
2015,Wales,Other respiratory disorders (J98),,60 to 64,W92000004,1.08153708
2015,Wales,,Male,60 to 64,W92000004,813.152238899999
2015,Wales,Malignant neoplasms (C00-C97),Male,60 to 64,W92000004,439.8112246
2015,Wales,Diabetes mellitus (E10-E14),Male,60 to 64,W92000004,6.647021027
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,60 to 64,W92000004,303.5472936
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,60 to 64,W92000004,1.10783683799999
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,60 to 64,W92000004,52.06833138
2015,Wales,Lung diseases due to external agents (J60-J70),Male,60 to 64,W92000004,0.0
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,60 to 64,W92000004,7.754857865
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,60 to 64,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Male,60 to 64,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,60 to 64,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,60 to 64,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,60 to 64,W92000004,2.21567367599999
2015,Wales,,Female,60 to 64,W92000004,550.4141312
2015,Wales,Malignant neoplasms (C00-C97),Female,60 to 64,W92000004,351.800202799999
2015,Wales,Diabetes mellitus (E10-E14),Female,60 to 64,W92000004,4.225828262
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,60 to 64,W92000004,124.6619337
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,60 to 64,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,60 to 64,W92000004,59.16159567
2015,Wales,Lung diseases due to external agents (J60-J70),Female,60 to 64,W92000004,1.056457066
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,60 to 64,W92000004,7.395199459
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,60 to 64,W92000004,1.056457066
2015,Wales,Other diseases of pleura (J90-J94),Female,60 to 64,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,60 to 64,W92000004,0.0
